userId,movieId,tag,timestamp
424,48516,Leonardo DiCaprio,1457843178
424,48516,Martin Scorsese,1457843176
424,48516,suspense,1457843184
424,53127,based on a play,1457923334
424,53127,conspiracy theory,1457923313
424,53127,creepy,1457923337
424,53127,Insanity,1457923284
424,53127,paranoia,1457923318
424,53127,PTSD,1457923256
424,60756,funny,1457846127
424,60756,will ferrell,1457846129
424,66097,claymation,1457844468
424,66097,creepy,1457844484
424,66097,dark,1457844475
424,66097,dark fairy tale,1457844498
424,66097,Surreal,1457844481
424,66097,Tim Burton,1457844494
424,68157,black comedy,1457844667
424,68157,Brad Pitt,1457844663
424,68157,Christoph Waltz,1457844660
424,68157,Quentin Tarantino,1457844652
424,68157,satire,1457844670
424,74458,insanity,1457843102
424,74458,Leonardo DiCaprio,1457843110
424,74458,Martin Scorsese,1457843107
424,74458,plot twist,1457843104
424,74458,psychological,1457843098
424,74458,Psychological Thriller,1457843113
424,74458,thought-provoking,1457843122
424,79132,action,1457844927
424,79132,alternate reality,1457844911
424,79132,Leonardo DiCaprio,1457844916
424,79132,sci-fi,1457844903
424,79132,thought-provoking,1457844920
424,79132,visually appealing,1457844914
424,81562,stranded,1457901404
424,81591,alter ego,1457845684
424,81591,atmospheric,1457845658
424,81591,creepy,1457845668
424,81591,horror,1457845670
424,81591,obsession,1457845677
424,81591,surreal,1457845661
424,102903,illusions,1457845623
424,102903,overcomplicated,1457845593
424,102903,predictable,1457845596
424,102903,stupid ending,1457845587
424,104879,absorbing,1457846360
424,104879,acting,1457846358
424,104879,atmospheric,1457846366
424,104879,Hugh Jackman,1457846364
424,104879,Jake Gyllenhaal,1457846355
424,104879,morality,1457846368
424,104879,mystery,1457846378
424,104879,thriller,1457846362
424,106100,Jared Leto,1457845924
424,106100,social commentary,1457845921
424,106100,uplifting,1457845933
424,106489,fantasy,1457901210
424,106489,Tolkien,1457901214
424,106489,too long,1457901201
424,109487,Christopher Nolan,1457901805
424,109487,sci-fi,1457901808
424,109487,time-travel,1457901811
424,112515,atmospheric,1457843258
424,112515,dark,1457843256
424,112515,Metaphorical,1457843228
424,112515,psychological,1457843261
424,112556,annoying,1457845088
424,112556,Stupid ending,1457845155
435,750,dark comedy,1366676044
435,2959,dark comedy,1366676088
435,58559,psychology,1366676040
435,58559,superhero,1366676054
439,5952,Myth,1436944038
439,98809,Action,1436944128
439,98809,Myth,1436944141
462,152711,Cambodia,1478489688
462,152711,crime,1478489709
462,152711,human rights,1478489696
462,152711,murder,1478489701
462,152711,procedural,1478489713
474,1,pixar,1137206825
474,2,game,1137375552
474,5,pregnancy,1137373903
474,5,remake,1137373903
474,7,remake,1137375642
474,11,politics,1137374904
474,11,president,1137374904
474,14,politics,1137375623
474,14,president,1137375623
474,16,Mafia,1137181640
474,17,Jane Austen,1137181153
474,21,Hollywood,1137206178
474,22,serial killer,1137375496
474,25,alcoholism,1138137555
474,26,Shakespeare,1138137603
474,28,In Netflix queue,1137201942
474,28,Jane Austen,1137180037
474,29,kidnapping,1138137473
